url,time,flow,chunk
ttkLyeKqBT4,2024_12_05_08_47,192.168.38.62:56913-74.125.164.234:443,234490/707469/1392560/851898/988968/1236016/442973/392016/1176743/1032655/95005/841638/1278159/1506744/1326789/1371116/1662536/1381637/1373751/1277327/1285286/2648086/2510612/1348908/1743855/1526542/2741202/3658425/1360285/1186508/2388080/3852512/2795134/1837811/1555932/2333435/1439379
ttkLyeKqBT4,2024_12_05_08_57,192.168.38.62:57064-173.194.4.233:443,2235380/756708/1153846/851900/988970/1128454/834901/951296/1032657/1117126/936555/1147077/1631599/1334351/1292923/442551/1091362/1437922/491715/3174271/1912670/457612/1494827/377015/377015/1232912/1628748/393399/2170950/2698830/327863/898838/1195963/1017250
ttkLyeKqBT4,2024_12_05_09_08,192.168.38.62:57221-173.194.4.233:443,463966/723855/287960/295094/311478/295094/295094/288551/295171/295094/344246/295094/592345/717677/1342869
ttkLyeKqBT4,2024_12_05_09_08,192.168.38.62:57257-173.194.4.233:443,712871/590011/294704/1341622/404021/962652
ttkLyeKqBT4,2024_12_05_09_08,192.168.38.62:57272-173.194.4.233:443,164018/1837843/1847517/626633/295095/491703/581366/1052253/2211265/591867/1936672
ttkLyeKqBT4,2024_12_05_09_08,192.168.38.62:57317-173.194.4.233:443,82113
ttkLyeKqBT4,2024_12_10_14_13,192.168.38.62:54600-74.125.164.234:443,316483/468651/615728/65711/295092/49327/721591/1538409/600981/422588/393396/582300/1441176/1168218/442548/3054809/1658423/1764914/32944/823762
ttkLyeKqBT4,2024_12_10_14_13,192.168.38.62:54654-74.125.164.234:443,82096/16564/295105/278709/377013/378873/913854
ttkLyeKqBT4,2024_12_10_14_13,192.168.38.62:54673-173.194.4.233:443,606415
ttkLyeKqBT4,2024_12_10_14_13,192.168.38.62:54675-74.125.164.234:443,475317/143584/1555927
U0B_UbVyjyU,2024_11_27_05_32,192.168.38.62:64358-74.125.101.169:443,1145470/827345/576619/522863/439458/472407/636237/440705/526552/674062/344702/455252/1017802/650521/696426/964957/541766/627783/583205/513503/702369/402268/204956/377420/308901/269280/548634/316121/582928/329596/352702/211080/256816/348020/513560/379794/451369/318729/397841/279613/453115/345507/339083/399174/263687/363805/339396/85322/445289/266894/175535/185439/16563/16563/291445/49331/400977/147230/332249/356351/481039/49331/16563/164026/98483/108387/376161/428292/361706/478916/233766/418797/165339/595639/187224/489736/399724/326559/415119/384492/404158/350490/356184/259889/182449/147672/250623/261841/451662/357780/293746/399013/154172/605624/799735/541802/585712/348975/287098/403673/383696/152178/359116/165777/402857/300996/393071/325636/122382/477055/299231/638648/16565/409985/16565/259954
U0B_UbVyjyU,2024_11_27_05_42,192.168.38.62:64538-74.125.101.169:443,1145470/827345/576619/522863/439458/472407/636237/440705/526552/674062/582290/558309/365769/351801/650521/407419/289099/985910/541766/627783/497462/65715/225472/706964/377157/377420/308901/269275/383311/481444/582928/329596/65715/421939/182892/513560/379794/451369/318729/397841/279613/453115/345507/339083/399174/263687/363805/339396/257623/272979/102657/339772/185439/469857/158514/451770/217376/346810/348678/400977/147230/332249/356351/481039/281268/204391/403902/203233/108387/376152/428292/361706/176566/478916/233766/418792/165339/595625/187224/489736/399724/326559/415119/384492/404153/350490/356184/259889/182449/147672/250623/261841/451662/357780/293742/399013/154172/605620/799735/585697/348975/287098/403673/383696/152178/359116/165777/402853/300996/393071/325636/289480/309957/299231/638648/305186/409985/191669/432104
U0B_UbVyjyU,2024_11_27_05_53,192.168.38.62:64716-74.125.96.41:443,1145470/827345/576619/522863/439458/472407/636237/269985/697272/674067/344702/237680/558309/365769/351801/559658/498282
U0B_UbVyjyU,2024_11_27_05_53,192.168.38.62:64772-74.125.96.41:443,1324156/818813/308094/435883/180403/377157/377420/308901/269275/548634/316121/582928/329596/352702/211080/421944/182892/513560/379794/451369/318729/397841/27808/453115/345507/32947/32810/363805/339396/85322/445285/102657/339772/185439/469857/158514/291445/377701/346810/348678/400977/147230/332249/356351/481039/281268/204391/164019/203233/108387/376152/428292/361706/176566/164020/233766/418792/165339/595625/187224/489736/399724/326559/415119/384492/404158/350490/356184/259889/182449/315850/82445/261841/451662/357780/293742/399013/154172/605620/244594/555234/541802/585697/348975/287098/403673/196789/152178/359116/32949/226457/300996/393071/147642/122382/477055/98485/245941/305186/409985/191669/259954
U0B_UbVyjyU,2024_11_27_06_04,192.168.38.62:64878-74.125.96.41:443,1145470/827345/576619/522863/439458/174350/293937/697272/674062/582290/558309/717478/650521/696426/558961/33038/415455/470842/210503/16563/402268/377420/308901/269275/548634/316121/582928/329596/352702/211080/421939/182892/513560/379794/451369/318729/397841/279613/453115/345507/339083/399174/263687/347421/339396/85322/445280/102657/339772/185439/469857/158514/451770/217376/346810/348678/400977/315782/163697/356351/481039/281268/204391/403902/203233/108387/376152/428292/361706/176566/478916/233766/418792/165339/595625/187224/489736/399724/326559/415119/384492/404153/350490/356184/253311/182449/147672/250623/261841/451662/357780/293742/399013/154172/311481/244594/555234/541802/585697/348975/287098/403673/383696/152178/359116/165777/402853/300996/393071/325636/599344/299231/638648/305186/409985/191669/432104
U0B_UbVyjyU,2024_11_27_06_14,192.168.38.62:65025-74.125.101.169:443,1145470/827345/576619/522863/439458/472407/636237/440705/526552/674062/344702/455252/706414/351801/559658/498282/553902/721107/541766/627783/583205/513503/702369/402268/204956/377420/308901/269275/548634/316121/582928/329596/352702/211080/421939/182892/513560/379794/451369/318729/397841/279613/453115/345507/339083/399174/263687/538170/165031/257623/272979/102657/339772/185439/469857/158514/291445/377701/16563/348678/400977/147230/332249/356351/481039/281268/204392/403902/203233/282481/202058/428292/361706/176566/478916/233766/418792/165339/595625/187224/489736/399724/326559/415119/384492/404153/350490/356184/259889/182449/147672/250623/261841/451662/357780/293742/399013/154172/605620/244594/727690/369346/585697/348975/287098/403673/383696/152178/359116/165777/402853/300996/393071/325636/122382/477055/299231/638648/305186/409985/191669/432104
U0B_UbVyjyU,2024_11_27_06_25,192.168.38.62:65183-74.125.101.169:443,1145470/827345/576619/522863/439458/32946/49330/246877/844460/344702/455252/1058123/650521/696426/985910/541766/627783/583205/513503/702369/402268/204956/377420/308901/269275/548634/316121/582928/329596/352702/421939/182892/513560/379794/451369/318734/397841/279613/453115/345507/339083/399174/263687/538170/165031/85322/445280/102657/339772/185439/469857/147638/291445/377701/346810/348678/400977/147230/332249/356351/481039/281268/204391/403902/203233/108387/376152/428292/361706/176566/478916/233766/418792/165339/595625/187224/489736/399724/326559/415119/384492/404153/350490/356184/259889/182449/147672/250623/261841/451662/332152/293742/399013/154172/605620/244594/555234/585697/42841/98485/135891/16565/32954/303885/147637/393071/82106/16565/32949/65717/196881/16477/377217/114869
U0B_UbVyjyU,2024_11_27_06_47,192.168.38.62:49155-74.125.96.41:443,1145470/827345/576619/522863/608873/302992/964086/856567/688657/237680/217664/968650/650521/696426/964957/541766/627783/583205/738883/879165/32947/308901/269275/383311/481444/582928/329596/352702/211080/421939/182892/513560/379794/451369/318729/397841/279613/453115/345507/339083/391061/263687/363805/339396/257623/272979/266894/175535/185439/16563/242424/16563/32947/368209/81694/131251/356351/481039/281268/204391/131256/203232/16563/376151/428292/361706/176566/424276/233766/418792/165339/595625/187224/489736/399724/326559/415119/384492/404153/350490/356184/259889/182449/147672/250623/261841/451662/357780/293742/399013/154172/393401/244594/555234/541802/585697/287098/403673/383696/152178/191775/333118/402853/300996/393071/325636/122382/477055/299231/638648/305186/409985/191669/432104
U0B_UbVyjyU,2024_11_27_06_57,192.168.38.62:49311-74.125.96.41:443,1145470/827345/576619/522863/439458/472407/1711290/688657/455252/706414/351801/650521/407419/447865/171752/607439/644326/139024/546020/681253/702369/402268/204956/377420/308901/269275/383311/481444/582928/329596/352702/211080/421939/182892/513560/379794/451369/318729/397841/279613/453115/345507/339083/399174/263687/363805/339396/85322/445280/102657/339772/185439/469857/158514/291445/377701/346810/348678/400977/147230/332249/356351/481039/281268/204391/403901/203233/282481/202058/428292/361706/176566/478916/233766/418792/165339/595625/187224/489736/399724/326559/415119/384492/404153/350490/16564/259889/182449/147672/250623/261841/451662/357780/293742/399013/154172/605620/244594/555234/541802/585697/348975/287098/403673/383696/152178/191775/333118/402853/300996/393071/325636/122382/477055/299231/638648/305186/409985/191669/432104
U0B_UbVyjyU,2024_11_27_07_08,192.168.38.62:49492-74.125.96.41:443,1145470/827345/576619/522863/439458/472407/980470/526552/330107/688657/455252/968650/650521/696426/985910/416359/320443/432839/415455/470842/276126/16563/377157/377420/308901/269275/383311/481444/582928/329596/352702/211080/421939/182892/513560/379794/451369/318729/397841/279613/453115/345507/339083/399174/263687/363805/339396/85322/445280/102657/339772/185439/469857/158514/291445/377701/346810/348678/400977/147230/332249/356351/481039/281268/204391/403901/203233/108387/376152/428292/361706/176566/478916/233766/418792/165339/595625/187224/489736/399724/326559/415119/384492/404153/350490/356184/259889/182449/315850/82445/261841/451662/357780/293742/399013/154172/605620/244594/555234/541802/406955/527717/287098/403673/383696/152178/191775/333118/402853/300996/393071/325636/122382/477055/299231/638648/305186/409985/191669/432104
U0B_UbVyjyU,2024_11_29_13_02,192.168.38.62:58834-74.125.101.169:443,594993/283704/576619/205888/489932/144582/296361/293847/262405/289679/295096/290734/196787/558309/299535/283962/299319/447865/106129/294158/288582/289426/432839/286215/681253/702369/230067/377157/377420/308901/269275/383311/481444/180403/329596/288522/211080/289668/182892/295096/295096/451369/318729/397841/279613/295174/295096/289561/363805/32947/185439/303895/324476/307912/32951/131258/114867/114546/114545/339967/32947/114958/114871/213172/16564/32948/428292/361706/176566/295176/233766/290530/220207/187224/32948/32948/180404/384492/404153/295097/356184/259889/182449/315850/82445/261841/295176/283000/293742/399013/154172/360633/244594/295097/295176/302297/348975/287098/295098/383696/152178/290163/165777/320269/300996/341574/325636/289480/295101/299231/295098/278717/409985/191669/292806
u4JINYi7FGk,2024_12_01_13_08,192.168.38.62:52833-173.194.49.73:443,1108041
u4JINYi7FGk,2024_12_01_13_08,192.168.38.62:52847-173.194.49.73:443,1670016
u4JINYi7FGk,2024_12_01_13_08,192.168.38.62:52851-173.194.4.201:443,2890071/1616063/3092042/2254292/1635556/2646704/2010284/1484560/2215136/2064386/2250044/3446412/1611213/3122364/1695643/1608341/3311231/2560325/1469946/1696066/2905221/1250424/4182966/1711813
u4JINYi7FGk,2024_12_01_13_19,192.168.38.62:52963-173.194.4.201:443,1298735/229551/1094599/1001178/360628/1295386/875800/1280598/1330114/1365796/1402192/1536480/1421330/1600911/1549696/1650805/2805942/2941234/1538107/4148736/3514074/1577582/1592247/1790925/1289777/1587825/2678313/2694083/3718116/1970172/1457881/4057176/3362978/1619428/1981362/2530855/1611130
u4JINYi7FGk,2024_12_01_13_29,192.168.38.62:53090-172.217.145.74:443,1265969/178841/2489922/1251483/1377313/875802/1395288/871274/1540095/1374749/2688192/1289598/1142030/1402158/1329080/1500045/1900091/1656131/1707481/1741429/1624925/1627082/1677821/1604204/973260/1470719/1793276/1736404/4152005/1433290/1554203/2747621/1671822/1363151/1255661
u4JINYi7FGk,2024_12_01_13_40,192.168.38.62:53245-173.194.4.201:443,2091298/1157842/327860/890940/1001178/1074942/1137194/1032382/1493765/936824/1480484/1451344/2960524/1499130/1566080/3380467/1562589/2119242/1718339/1721677/1215954/2956601/2476923/2533104/1530370/2231988/1451473/1300000/1651019/3641613/2286386/1801867/1794062/2685408/1848901/3517711/1772759/3380232
u4JINYi7FGk,2024_12_01_13_51,192.168.38.62:53401-173.194.4.201:443,1184032/1016919/426164/963527/1534463/1061592/1182289/1412039/1369341/1520096/1388562/1555428/1500556/1814645/2863610/2798983/1783872/3147139/3544801/1282665/3308581/2693260/2341216/1800810/3254220/2082198/2882437/1618831/2359090/1884641/3174838/229564/2175265/1538513/1514972/2638604/2070506
u4JINYi7FGk,2024_12_01_14_01,192.168.38.62:53536-173.194.4.201:443,2033917/984068/1040837/1166580/573625/1382959/1449948/1412039/1464100/1500496/1587195/1473282/1633679/292219/2434658/3788634/1634662/1603643/2449855/2302977/1348213/2550368/1692628/2170076/1950136/1421565/1785370/2390380/1752798/4286082/4216320/1668671/1999565/704790/1551733
u4JINYi7FGk,2024_12_01_14_12,192.168.38.62:53692-173.194.4.201:443,1680156/1157842/98479/1012679/1001178/557241/1164314/1304325/1460997/1629561/1411157/1686638/1797505/1142028/1484172/1552489/3198812/2728701/2471087/3118119/3000889/1675903/1919840/2533708/1710029/1456753/2450880/2530238/1622226/2234621/1310408/1737185/1810223/1386764/1553892/4138447/1592622/4107926
u4JINYi7FGk,2024_12_01_14_23,192.168.38.62:53854-172.217.145.74:443,1495375/1157844/1096446/1166582/1271557/1219116/1360074/751655/1264580/292060/1771612/48174/1306772/1220509/1205550/2522224/2094365/1800258/1705283/1428948/1380976/2479669/2368592/1432022/1487103/1474686/1422225/1490639/1524190/1631496/1272061/2050108/1557134/1592532
u4JINYi7FGk,2024_12_01_14_34,192.168.38.62:53995-173.194.4.201:443,1960201/1157842/442548/1176602/1001178/573625/180404/1298538/861347/32943/162860/49327/1289511/1206975/974621/2030922/1951773/1680267/2118208/1783067/1590605/1983884/2738722/1493851/1577928/3310936/1191095/1119588/1212612/2285019/1520527/1507033/801564/2639269/4131099/2066115/2485045/3021435/2230487
u4JINYi7FGk,2024_12_01_14_44,192.168.38.62:54131-172.217.145.74:443,1413450/1157844/262326/1094601/1001180/458934/1229852/875802/1362520/871274/1376255/1325597/906400/15406/1299609/1371518/1142030/1238318/1181619
u4JINYi7FGk,2024_12_01_14_44,192.168.38.62:54166-173.194.49.73:443,2002689
u4JINYi7FGk,2024_12_01_14_44,192.168.38.62:54168-172.217.145.74:443,557244/2196804/1494489/1839733/1510237/1832852/1858045/1120721/1179846/1818140/1569681/1539791/1646731/1431599/1619430/1267817/1363151/2299263
Ud1dbX672RY,2024_11_27_23_22,192.168.38.62:49233-74.125.101.170:443,1463417/719287/1301948/1151160/1240091/1322034/645519/896374/692957/1570379/1419126/674179/1729284/1186400/1276288/1270277/825927/728312/653628/1003241/1340807/1097545/869179/976321/510225/501481/917350/653711/703383/972362/737513/844361/869424/907019/671789/600665/760554/733076/584274/771269/598541/800351/621530/721740/978260/678290/596623/865493/620445/823783/745325/589920/732067/772808/606580/652866/887995/424546/947057/666578/617963/651760/589669/721592/812011/753938/910010/773040/838977/914333/423090/926984/565189/960732/889803/723232/866788/449143/919050/774750/885167/549315/461223/362512/540861/692672/815854/738209/771390/895946/369151/705309/833124/858153/743172/1042023/867328/726745/815237/487691/954644/473262/954742/430020/938644/615542/942134/769007/775517/686488/726045/552659/797063/757730/795846/649323/575148
Ud1dbX672RY,2024_11_27_23_32,192.168.38.62:49381-74.125.96.38:443,1257530/719285/1153409/98479/245935/1567779/1305648/1298336/1261109/1188871/1152711/1271574/1329709/1248535/1283348/1246832/1245185/728310/653532/1199933/98480/147632/1700145/655470/644166/774661/16560/703276/972360/737511/844210/869422/906978/671782/600663/760552/732945/584272/771267/147643/800349/621528/721734/978258/678288/596621/865312/620443/823781/745189/589918/732065/772707/606578/652864/887949/424544/947055/666576/617856/651758/589667/721546/812009/753936/909948/773038/838975/914237/423088/926982/565168/960730/889801/723166/866786/449141/919019/774748/885165/549313/461127/362510/938640/692631/815852/595807/913764/895944/369149/705307/832998/858151/743170/1041837/867326/726704/815235/487689/954633/473260/954740/430018/938537/615540/942132/768911/775515/686486/725959/552657/797061/757709/795844/649321/575146/921116
Ud1dbX672RY,2024_11_27_23_43,192.168.38.62:49534-74.125.96.38:443,1338916/719285/918831/648614/1085622/1192796/1141803/645353/1240526/1223772/812617/574659/1173270/1341667/1257498/1135460/2486428/1316803/1249085/884019/1072901/1036454/723671/644166/774661/653709/703252/972360/737511/844180/1009916/766479/671782/600663/760552/732920/584272/771267/598505/800349/621528/721734/978258/678288/596621/865272/620443/823781/745164/589918/732065/772687/606578/652864/887944/424544/947055/666576
